source,target,rem_blink_score
2102.0,3609.0,0.14417299503883987
2737.0,2851.0,0.14907979096156734
2830.0,3454.0,0.5051227437780293
2830.0,2852.0,0.13202288658691463
2830.0,3455.0,0.15310268735416432
2830.0,4511.0,0.14591007760684518
2830.0,5381.0,0.14417299503883987
2851.0,4549.0,0.14470365717259445
2851.0,4411.0,0.14417299503883987
2853.0,3733.0,0.14689445161291656
3042.0,4509.0,0.17261074650822195
3042.0,4761.0,0.14649982017667149
3042.0,12105.0,0.14417299503883987
3044.0,4754.0,0.14417299503883987
3710.0,5360.0,0.2271554944227626
3710.0,3715.0,0.1620056270432775
3710.0,5487.0,0.1520398354831756
3710.0,6365.0,0.18001564487483873
3710.0,4367.0,0.1601940751286253
3710.0,3590.0,0.14591007760684518
3710.0,3818.0,0.14417299503883987
3818.0,4732.0,0.4409969733841321
3818.0,4728.0,0.37089242000652817
3818.0,4630.0,0.35510618891890894
3818.0,2948.0,0.14689445161291656
3818.0,5612.0,0.14417299503883987
3818.0,5617.0,0.0772205876785305
3818.0,4511.0,0.3438699864379892
3818.0,4509.0,0.3365727445541307
3818.0,5956.0,0.2717796626793306
3818.0,7428.0,0.26410986637536066
3818.0,11940.0,0.2308660649015569
3818.0,9744.0,0.2222773184380459
3818.0,7436.0,0.21854847406480157
3818.0,13009.0,0.19781230471379077
3818.0,13002.0,0.1666833037550214
3818.0,13152.0,0.16229620285080726
3818.0,5481.0,0.15248096572483028
3818.0,13145.0,0.15244922216908244
3818.0,9906.0,0.14700532750723497
3818.0,5714.0,0.14689445161291656
3818.0,4725.0,0.1463267187972137
3818.0,2285.0,0.14470365717259445
3818.0,5609.0,0.14470365717259445
3818.0,11268.0,0.14417299503883987
3818.0,15463.0,0.14417299503883987
4367.0,3453.0,0.4169262204634601
4367.0,5360.0,0.41540727679412803
4367.0,3449.0,0.19805847333524373
4367.0,3452.0,0.14689445161291656
4367.0,2719.0,0.07674570506928728
4367.0,5362.0,0.07547694528366766
4367.0,3454.0,0.3411007574827324
4367.0,10543.0,0.22784566369297937
4367.0,10536.0,0.21258370478016936
4367.0,3463.0,0.1904407618292648
4367.0,3455.0,0.18087346063521176
4367.0,9354.0,0.1644169305319495
4367.0,3482.0,0.1627850316401925
4367.0,6365.0,0.15671068906272367
4367.0,4511.0,0.15584133632573566
4367.0,7128.0,0.15066415636711655
4367.0,9491.0,0.15033391522807232
4367.0,9361.0,0.1492682541867374
4367.0,7428.0,0.14700532750723497
4509.0,3609.0,0.4438873645179217
4509.0,3817.0,0.4012548337762965
4509.0,3840.0,0.27925460838181615
4509.0,4637.0,0.21578840557095635
4509.0,3714.0,0.21083229220249577
4509.0,7281.0,0.1659365435889072
4509.0,5224.0,0.16229620285080726
4509.0,4365.0,0.16075683568286914
4509.0,6503.0,0.1490302279382027
4509.0,2836.0,0.14417299503883987
4509.0,6385.0,0.14417299503883987
4509.0,7316.0,0.14195900366958566
4509.0,4374.0,0.14022905154503573
4509.0,4512.0,0.11570816505977283
4509.0,4510.0,0.10690980271909628
4509.0,3605.0,0.08458281122803038
4509.0,5488.0,0.07940098613339087
4509.0,3611.0,0.07670403280569388
4509.0,5491.0,0.07670403280569388
4509.0,3949.0,0.0737432321271627
4509.0,5481.0,0.41031288713794867
4509.0,4511.0,0.3483543829035779
4509.0,8443.0,0.26161848152288397
4509.0,5360.0,0.2518173573128241
4509.0,11542.0,0.23211109903245553
4509.0,11549.0,0.2241756965998532
4509.0,5366.0,0.21433662566344072
4509.0,8436.0,0.19687446551794344
4509.0,13599.0,0.17926395499804926
4509.0,13592.0,0.17837682810746083
4509.0,10796.0,0.17564769329855523
4509.0,8323.0,0.17166937456723322
4509.0,4630.0,0.16664235840064848
4509.0,11663.0,0.16476245933531752
4509.0,4366.0,0.16128749781662371
4509.0,6479.0,0.15985474836428432
4509.0,7279.0,0.1555299067378698
4509.0,3455.0,0.15164238150203005
4509.0,11670.0,0.1509258160517753
4509.0,3945.0,0.14804346328484017
4509.0,12743.0,0.1475417278494651
4509.0,10789.0,0.14727182776061779
4509.0,8316.0,0.14609087712025795
4509.0,8334.0,0.1452069372899774
4509.0,10667.0,0.14465009262371584
4509.0,2831.0,0.14417299503883987
4509.0,7309.0,0.14417299503883987
4509.0,14489.0,0.14417299503883987
4511.0,5481.0,0.530309026007252
4511.0,3609.0,0.4322424173594886
4511.0,6502.0,0.2658548029298259
4511.0,2831.0,0.1520398354831756
4511.0,8443.0,0.39759867019669776
4511.0,8436.0,0.3632156883123539
4511.0,5360.0,0.23209835286790464
4511.0,10800.0,0.2178180844698681
4511.0,5363.0,0.21348498783736428
4511.0,8445.0,0.2119583915957542
4511.0,8438.0,0.19797493263663962
4511.0,10667.0,0.18452945500823292
4511.0,5383.0,0.18166193120217825
4511.0,5375.0,0.1806217756696372
4511.0,8723.0,0.17996299361744109
4511.0,3817.0,0.16090881556573194
4511.0,11940.0,0.1591010152174692
4511.0,10939.0,0.14781666545073163
4511.0,4638.0,0.14720904405742122
4511.0,9494.0,0.14417299503883987
4511.0,14488.0,0.14417299503883987
4638.0,7852.0,0.25388407394757057
4638.0,6499.0,0.24319241455954335
4638.0,10800.0,0.20937997284185403
4638.0,11793.0,0.2053652726973055
4638.0,8586.0,0.15224840983173804
4638.0,9906.0,0.14997133922929767
4638.0,5614.0,0.1463267187972137
4638.0,2948.0,0.14417299503883987
4638.0,5867.0,0.14417299503883987
4638.0,6500.0,0.14417299503883987
4638.0,9617.0,0.14417299503883987
4638.0,9931.0,0.14417299503883987
4638.0,11961.0,0.14417299503883987
5091.0,6106.0,0.14689445161291656
5956.0,8150.0,0.46379122194690975
5956.0,8143.0,0.43508198226858735
5956.0,4952.0,0.25478350596148414
5956.0,4118.0,0.14417299503883987
5956.0,7998.0,0.14417299503883987
5956.0,7994.0,0.14470365717259445
5956.0,7999.0,0.14417299503883987
5956.0,9197.0,0.14417299503883987
5956.0,11247.0,0.14417299503883987
5956.0,11248.0,0.14417299503883987
5956.0,11250.0,0.14417299503883987
6482.0,7526.0,0.14689445161291656
6482.0,6368.0,0.14591007760684518
6482.0,4618.0,0.14417299503883987
6482.0,7533.0,0.13975696689209977
6482.0,5621.0,0.13525228898941075
6482.0,4619.0,0.14470365717259445
8442.0,7524.0,0.3816761097872002
8442.0,3618.0,0.11570816505977283
8442.0,3455.0,0.2576620233488943
8442.0,3463.0,0.16504177647544224
8442.0,10669.0,0.14689445161291656
8442.0,10667.0,0.1449045117954874
8442.0,7428.0,0.14417299503883987
8442.0,10670.0,0.14417299503883987
8442.0,14370.0,0.14417299503883987
8442.0,14607.0,0.14417299503883987
10676.0,8596.0,0.31276166783503123
10676.0,8455.0,0.1520398354831756
10676.0,9514.0,0.14603636845477563
10676.0,9744.0,0.25148287868372077
10676.0,5496.0,0.1578489455681666
10676.0,11676.0,0.14547196148941585
10676.0,11790.0,0.14482383351347886
10676.0,10687.0,0.14417299503883987
10676.0,15226.0,0.14417299503883987
10796.0,9884.0,0.37404265383788615
10796.0,11661.0,0.18053798784072486
10796.0,12858.0,0.14417299503883987
10796.0,11774.0,0.13782402852406136
10796.0,6241.0,0.10621527942652353
10796.0,8436.0,0.373506306587464
10796.0,8699.0,0.33863775781102534
10796.0,12736.0,0.3312663688097933
10796.0,11663.0,0.28901204887214604
10796.0,14478.0,0.24656446554942033
10796.0,16655.0,0.22118063506562008
10796.0,11793.0,0.21662314895128035
10796.0,13709.0,0.1682233996634305
10796.0,4366.0,0.1640580987528145
10796.0,10656.0,0.162603556645792
10796.0,7684.0,0.15168317395326708
10796.0,10938.0,0.1492283171656918
10796.0,12856.0,0.148304293957811
10796.0,3590.0,0.1468315247278446
10796.0,7852.0,0.1463267187972137
10796.0,11922.0,0.1463267187972137
10796.0,10037.0,0.1454686356390728
10796.0,6469.0,0.14482383351347886
10796.0,7415.0,0.14470365717259445
10796.0,9748.0,0.14470365717259445
10796.0,11098.0,0.14470365717259445
10796.0,13969.0,0.14417299503883987
1599.0,2965.0,0.1520398354831756
1600.0,2967.0,0.14470365717259445
3741.0,5522.0,0.14417299503883987
3741.0,6399.0,0.10469325229512937
3741.0,3623.0,0.0669039727407868
3741.0,4646.0,0.1558170362908678
3741.0,5521.0,0.14470365717259445
3741.0,10554.0,0.14417299503883987
1603.0,7300.0,0.13277275389579118
4526.0,1838.0,0.13202288658691463
4646.0,11406.0,0.3162283865799277
4646.0,2956.0,0.14417299503883987
4646.0,3850.0,0.13782402852406136
4646.0,5523.0,0.060298796708260875
4646.0,9636.0,0.14417299503883987
2303.0,3849.0,0.1505577790180688
2303.0,3050.0,0.14689445161291656
2305.0,8354.0,0.16393816858384483
2305.0,3049.0,0.14689445161291656
1604.0,1100.0,0.0633791210433057
2227.0,3761.0,0.14417299503883987
3053.0,4774.0,0.14547196148941585
3053.0,3054.0,0.10690980271909628
3053.0,7573.0,0.14417299503883987
3053.0,10823.0,0.14417299503883987
3053.0,12126.0,0.14417299503883987
3055.0,13027.0,0.13277275389579118
3055.0,13020.0,0.13277275389579118
3497.0,5258.0,0.3132937818526579
3497.0,6299.0,0.14417299503883987
3497.0,6163.0,0.21490485827032338
3497.0,3652.0,0.17374067626681225
3497.0,4553.0,0.1650602265736433
3497.0,4549.0,0.16387698601422665
3497.0,6180.0,0.15671068906272367
3497.0,3651.0,0.1507008339079779
3497.0,7030.0,0.14470365717259445
3497.0,5399.0,0.14417299503883987
3507.0,3651.0,0.2999388635812046
3507.0,6180.0,0.17301974987111232
3507.0,6193.0,0.15009133970232094
3507.0,2664.0,0.14965832735590584
3507.0,3767.0,0.14417299503883987
3507.0,5278.0,0.14326833719278503
3507.0,6656.0,0.11570816505977283
3507.0,4427.0,0.077224053675924
3507.0,4549.0,0.2742367587563527
3507.0,7030.0,0.16741611711479062
3507.0,6181.0,0.15901975311486383
3507.0,7037.0,0.1553428751609752
3507.0,3762.0,0.14689445161291656
3507.0,5279.0,0.14417299503883987
3507.0,6194.0,0.14417299503883987
3651.0,4549.0,0.5289973775979202
3651.0,4561.0,0.4162411618335862
3651.0,4553.0,0.40233044057715145
3651.0,4550.0,0.2336031416955729
3651.0,3508.0,0.14814194329194857
3651.0,2767.0,0.07670403280569388
3651.0,5429.0,0.0669039727407868
3651.0,5541.0,0.15901975311486383
3651.0,6181.0,0.14689445161291656
4411.0,3492.0,0.3228211418872509
4411.0,3634.0,0.30732876870567283
4411.0,3495.0,0.14689445161291656
4411.0,2755.0,0.14417299503883987
4411.0,7181.0,0.2374682937060638
4411.0,4549.0,0.14907979096156734
4411.0,4154.0,0.14417299503883987
4530.0,4531.0,0.31113488960278296
4530.0,5515.0,0.3158216675769452
4530.0,12877.0,0.23818677936622573
4530.0,10830.0,0.21854847406480157
4530.0,10823.0,0.21578840557095635
4530.0,6279.0,0.19334880881380606
4530.0,12878.0,0.18477451340951256
4530.0,11961.0,0.18281319441218782
4530.0,10687.0,0.15624246014607457
4530.0,13603.0,0.1532636687110199
4530.0,11968.0,0.1521582641689265
4530.0,10694.0,0.1514508059514832
4530.0,6403.0,0.14417299503883987
4530.0,7448.0,0.14417299503883987
4530.0,9523.0,0.14417299503883987
4533.0,4536.0,0.10690980271909628
4533.0,4256.0,0.14470365717259445
4751.0,3835.0,0.15401717378294374
4751.0,4753.0,0.10690980271909628
4751.0,8723.0,0.17066611049859395
4751.0,6627.0,0.14417299503883987
4751.0,9765.0,0.14417299503883987
4754.0,5008.0,0.14470365717259445
4754.0,3840.0,0.1839361555106091
4754.0,3838.0,0.1454686356390728
4754.0,5727.0,0.14539156632918168
4754.0,6627.0,0.14470365717259445
4754.0,9767.0,0.14470365717259445
4754.0,9768.0,0.14470365717259445
4754.0,6635.0,0.14417299503883987
4754.0,9765.0,0.14417299503883987
4754.0,11123.0,0.14417299503883987
4754.0,12126.0,0.14417299503883987
4754.0,13983.0,0.14417299503883987
6497.0,8602.0,0.14417299503883987
6497.0,8603.0,0.14417299503883987
6497.0,9931.0,0.14689445161291656
6497.0,15475.0,0.14470365717259445
6497.0,4639.0,0.14417299503883987
6497.0,13599.0,0.14417299503883987
6497.0,11810.0,0.14417299503883987
6497.0,11811.0,0.14417299503883987
6497.0,13022.0,0.14417299503883987
6499.0,10800.0,0.5196087117560036
6499.0,10063.0,0.48886975208438926
6499.0,5515.0,0.3474606071357942
6499.0,5634.0,0.21854847406480157
6499.0,7307.0,0.35535886650324944
6499.0,7300.0,0.3242338266136688
6499.0,12105.0,0.2837007416875285
6499.0,10687.0,0.2669783648762924
6499.0,8467.0,0.24527640936353937
6499.0,10694.0,0.2430220811308733
6499.0,7436.0,0.22290299858674673
6499.0,6500.0,0.20444974309124833
6499.0,8723.0,0.1989052791489118
6499.0,11940.0,0.1501340104772759
6499.0,9931.0,0.1463267187972137
6499.0,6988.0,0.14482383351347886
6499.0,7885.0,0.14470365717259445
6499.0,8600.0,0.14470365717259445
6499.0,10987.0,0.14470365717259445
6499.0,11123.0,0.14470365717259445
6499.0,11811.0,0.14417299503883987
6499.0,13869.0,0.14417299503883987
6499.0,15475.0,0.14417299503883987
9937.0,7904.0,0.23803671829872503
9937.0,11121.0,0.14743960660422198
9937.0,8765.0,0.1463267187972137
9937.0,12138.0,0.13782402852406136
9937.0,13186.0,0.11570816505977283
9937.0,10701.0,0.14993656672128017
9937.0,8767.0,0.1463267187972137
9937.0,11972.0,0.1463267187972137
9937.0,7720.0,0.14470365717259445
9937.0,7722.0,0.14470365717259445
9937.0,7734.0,0.14470365717259445
9937.0,8591.0,0.14470365717259445
9937.0,10972.0,0.14470365717259445
9937.0,7727.0,0.14417299503883987
9937.0,7730.0,0.14417299503883987
9937.0,12126.0,0.14417299503883987
9937.0,15643.0,0.14417299503883987
11812.0,10704.0,0.3388011708095717
11812.0,10698.0,0.15344944096724092
11812.0,9393.0,0.14689445161291656
11812.0,10694.0,0.1463267187972137
11812.0,10697.0,0.1463267187972137
11812.0,13616.0,0.1463267187972137
11812.0,9624.0,0.14547196148941585
11812.0,9629.0,0.14547196148941585
11812.0,7460.0,0.14539156632918168
11812.0,14377.0,0.1450840291369012
11812.0,9631.0,0.14470365717259445
11812.0,12758.0,0.14470365717259445
11812.0,15233.0,0.14470365717259445
11812.0,15234.0,0.14470365717259445
11813.0,7460.0,0.46703677307895436
11813.0,10704.0,0.4304189504851034
11813.0,9765.0,0.4066248784528753
11813.0,10687.0,0.393312124244276
11813.0,12761.0,0.26456181556545916
11813.0,12888.0,0.26121354213780074
11813.0,9639.0,0.21578840557095635
11813.0,12906.0,0.1511612126396407
11813.0,11707.0,0.15059347982393786
11813.0,15460.0,0.11570816505977283
11813.0,9788.0,0.3228283853585033
11813.0,7300.0,0.2322282096962881
11813.0,10683.0,0.22620104860644538
11813.0,6500.0,0.21854847406480157
11813.0,11806.0,0.20169038176675358
11813.0,7446.0,0.1715128505769442
11813.0,10800.0,0.1674419552101162
11813.0,14488.0,0.16337715124260294
11813.0,15137.0,0.16328540878895745
11813.0,13627.0,0.15438834435571316
11813.0,9393.0,0.14936883390557734
11813.0,14771.0,0.14734270839356198
11813.0,15490.0,0.14734270839356198
11813.0,16864.0,0.14734270839356198
11813.0,8351.0,0.14689445161291656
11813.0,11965.0,0.14644073974059976
11813.0,14502.0,0.14633511699269997
11813.0,7885.0,0.1463267187972137
11813.0,11123.0,0.1463267187972137
11813.0,10697.0,0.1463267187972137
11813.0,10698.0,0.1463267187972137
11813.0,12126.0,0.1463267187972137
11813.0,13983.0,0.1463267187972137
11813.0,16226.0,0.1463267187972137
11813.0,9643.0,0.14470365717259445
11813.0,9629.0,0.14470365717259445
11813.0,13052.0,0.14470365717259445
11813.0,4774.0,0.14417299503883987
11813.0,7573.0,0.14417299503883987
11813.0,7579.0,0.14417299503883987
11813.0,3846.0,0.14417299503883987
11813.0,3848.0,0.14417299503883987
11813.0,4519.0,0.14417299503883987
11813.0,6512.0,0.14417299503883987
11813.0,6514.0,0.14417299503883987
11813.0,10549.0,0.14417299503883987
11813.0,12758.0,0.14417299503883987
11813.0,13284.0,0.14417299503883987
11813.0,16030.0,0.14417299503883987
1130.0,5676.0,0.14470365717259445
1130.0,1131.0,0.0737432321271627
8803.0,7625.0,0.3850989635643746
8803.0,4792.0,0.15130222354243344
8803.0,6671.0,0.14417299503883987
8803.0,4096.0,0.0737432321271627
8803.0,11044.0,0.22135107016962025
8803.0,7622.0,0.20329933502960393
8803.0,13125.0,0.14936883390557734
8803.0,7633.0,0.1463267187972137
8803.0,10006.0,0.1463267187972137
8803.0,9148.0,0.14470365717259445
8803.0,6670.0,0.14417299503883987
5676.0,4000.0,0.3241233553014435
5676.0,5578.0,0.07576537122637224
5676.0,4203.0,0.07208583733371164
3422.0,4333.0,0.14689445161291656
3422.0,5184.0,0.14470365717259445
3422.0,8132.0,0.14417299503883987
3422.0,8133.0,0.14417299503883987
3422.0,3423.0,0.10690980271909628
3422.0,2694.0,0.0633791210433057
3422.0,8130.0,0.14417299503883987
3422.0,8131.0,0.14417299503883987
3909.0,8558.0,0.3655743938653212
3909.0,5582.0,0.3487875384581063
3909.0,8551.0,0.3141491324990937
3909.0,8837.0,0.225610885083002
3909.0,5693.0,0.1437536717197404
3909.0,7650.0,0.44078205527826037
3909.0,5803.0,0.32245803591731426
3909.0,5695.0,0.2192373295750819
3909.0,6570.0,0.21398765389909505
3909.0,7818.0,0.20293088277576465
3909.0,9719.0,0.19332215356176027
3909.0,11071.0,0.15877517215721423
3909.0,7658.0,0.15571186606135495
3909.0,4828.0,0.1463267187972137
3909.0,8133.0,0.14417299503883987
3909.0,8689.0,0.14417299503883987
9014.0,11257.0,0.20976721569415938
9014.0,7822.0,0.15130998879031327
9014.0,4119.0,0.14417299503883987
9014.0,11241.0,0.14417299503883987
9014.0,12231.0,0.14417299503883987
9887.0,7818.0,0.3948566713120618
9887.0,3092.0,0.21434248415853274
9887.0,12988.0,0.16659923382614833
9887.0,8699.0,0.16132735698425205
9887.0,8688.0,0.14689445161291656
9887.0,8856.0,0.14417299503883987
12081.0,7665.0,0.24906408152555126
12081.0,9879.0,0.1520398354831756
12081.0,10934.0,0.14689445161291656
12081.0,8850.0,0.18036335702582199
12081.0,8849.0,0.16951843777312428
12081.0,9204.0,0.14734270839356198
12081.0,13844.0,0.1463267187972137
12081.0,10936.0,0.14603636845477563
12081.0,6713.0,0.14470365717259445
12081.0,13961.0,0.14470365717259445
12081.0,8856.0,0.14417299503883987
12081.0,9881.0,0.14417299503883987
12081.0,12992.0,0.14417299503883987
3590.0,4489.0,0.38585251306662544
3590.0,3588.0,0.33257055215038916
3590.0,7128.0,0.24448300484440097
3590.0,5360.0,0.24319241455954335
3590.0,7121.0,0.24221937254411224
3590.0,8323.0,0.21854847406480157
3590.0,8316.0,0.21578840557095635
3590.0,5363.0,0.1797129821056411
3590.0,4494.0,0.1770448276368707
3590.0,6365.0,0.1595504152486184
3590.0,10789.0,0.15342693206186672
3590.0,6366.0,0.14470365717259445
3590.0,9484.0,0.14417299503883987
11086.0,11253.0,0.14417299503883987
12093.0,10939.0,0.4697827462981572
12093.0,10037.0,0.3884221658682434
12093.0,6849.0,0.34651439672653916
12093.0,11255.0,0.3427619310111776
12093.0,7684.0,0.3100687805794581
12093.0,13840.0,0.30468685383498423
12093.0,8005.0,0.2467410507729071
12093.0,11406.0,0.1463267187972137
12093.0,12387.0,0.14470365717259445
12093.0,9236.0,0.14417299503883987
12093.0,11096.0,0.14417299503883987
2373.0,3106.0,0.15401717378294374
2373.0,3939.0,0.1520398354831756
1164.0,2392.0,0.1520398354831756
2386.0,3966.0,0.14417299503883987
3817.0,6479.0,0.2170587162300955
3817.0,4630.0,0.16425663635377336
3817.0,5619.0,0.1520398354831756
3454.0,5360.0,0.5109829314511789
3454.0,5221.0,0.14417299503883987
3454.0,4135.0,0.38073148196048556
3454.0,2637.0,0.376904124815076
3454.0,4366.0,0.376904124815076
3454.0,6100.0,0.34769581878994127
3454.0,7128.0,0.30189251371161524
3454.0,7121.0,0.29549245833261567
3454.0,2014.0,0.14470365717259445
3839.0,2963.0,0.14689445161291656
3839.0,5630.0,0.14417299503883987
4549.0,5146.0,0.5325311191061047
4549.0,3652.0,0.5289973775979202
4549.0,13866.0,0.29535811195890227
4549.0,6418.0,0.14470365717259445
4549.0,2866.0,0.14417299503883987
4549.0,4673.0,0.14417299503883987
4549.0,4671.0,0.14334694656889585
4549.0,4410.0,0.13943746977004698
4549.0,3762.0,0.28319233281851236
4549.0,13873.0,0.28093308257065247
4549.0,12761.0,0.15057645582726104
4549.0,12768.0,0.1456722446654336
4549.0,2768.0,0.14470365717259445
4549.0,13750.0,0.14417299503883987
4549.0,16046.0,0.14417299503883987
5375.0,4508.0,0.13202288658691463
5375.0,7308.0,0.1626781006528266
5375.0,6529.0,0.14470365717259445
5614.0,4862.0,0.17550743424400625
5620.0,7541.0,0.14417299503883987
5620.0,10800.0,0.14417299503883987
5620.0,7548.0,0.13782402852406136
5734.0,7705.0,0.1520398354831756
5734.0,5728.0,0.10690980271909628
5734.0,5864.0,0.14417299503883987
7688.0,9905.0,0.14417299503883987
8732.0,10963.0,0.14417299503883987
8732.0,11961.0,0.14417299503883987
8732.0,12256.0,0.14417299503883987
8732.0,13848.0,0.14417299503883987
8732.0,14864.0,0.14417299503883987
8732.0,16129.0,0.14417299503883987
10673.0,11663.0,0.14609087712025795
10673.0,12746.0,0.14417299503883987
10944.0,11107.0,0.531718946785103
10944.0,11958.0,0.5260788703494269
10944.0,11804.0,0.3095181386883158
10944.0,8875.0,0.30771237806731916
10944.0,7679.0,0.15901975311486383
10944.0,7847.0,0.14417299503883987
10944.0,10050.0,0.29563564278033533
10944.0,8876.0,0.28931705372136207
10944.0,10801.0,0.2794106859816353
10944.0,8596.0,0.2202987677253259
10944.0,10950.0,0.20690418546010572
10944.0,12099.0,0.18627307982923988
10944.0,8595.0,0.15901975311486383
10944.0,11134.0,0.1538896026867162
10944.0,9780.0,0.15185681586410693
10944.0,7843.0,0.14689445161291656
10944.0,10953.0,0.14634246324000436
10944.0,6839.0,0.14417299503883987
10944.0,8576.0,0.14417299503883987
11944.0,11098.0,0.15794333539850164
11944.0,10800.0,0.14908559625274553
12863.0,13840.0,0.5233189804340994
12863.0,11801.0,0.14689445161291656
12863.0,10786.0,0.13782402852406136
12863.0,7684.0,0.3829875121721786
12863.0,8856.0,0.37777489089321975
12863.0,14478.0,0.3410451365902775
12863.0,16655.0,0.32397451504484825
12863.0,13592.0,0.28901204887214604
12863.0,15352.0,0.2210961012171366
12863.0,11793.0,0.20634582811906035
12863.0,6502.0,0.19726526284560952
12863.0,9744.0,0.1787681267330839
12863.0,8699.0,0.16039514746037895
12863.0,8723.0,0.14753598964098955
12863.0,9038.0,0.1463267187972137
12863.0,11779.0,0.1463267187972137
12863.0,12242.0,0.1463267187972137
12863.0,8560.0,0.14482383351347886
12863.0,10063.0,0.14470365717259445
12863.0,11940.0,0.14470365717259445
12863.0,13162.0,0.14470365717259445
12863.0,8591.0,0.14447155701180714
12863.0,7428.0,0.14417299503883987
12863.0,11808.0,0.14417299503883987
12863.0,12228.0,0.14417299503883987
12863.0,14489.0,0.14417299503883987
12863.0,15563.0,0.14417299503883987
12865.0,8723.0,0.14417299503883987
12865.0,11940.0,0.14417299503883987
12865.0,13162.0,0.14417299503883987
12865.0,15563.0,0.14417299503883987
12882.0,12877.0,0.10690980271909628
13721.0,15226.0,0.3110530127592983
13721.0,14619.0,0.13975696689209977
13721.0,14488.0,0.26240123197739035
13721.0,11804.0,0.24553754200507785
13721.0,14478.0,0.23179182951978494
13721.0,13714.0,0.20169038176675358
13721.0,13983.0,0.14734270839356198
13721.0,16226.0,0.14734270839356198
13721.0,10063.0,0.1463267187972137
13721.0,13162.0,0.1463267187972137
13721.0,15563.0,0.1463267187972137
13721.0,12759.0,0.14603636845477563
13721.0,11123.0,0.14547196148941585
13721.0,9765.0,0.14470365717259445
13721.0,5515.0,0.14417299503883987
13721.0,9767.0,0.14417299503883987
13721.0,9768.0,0.14417299503883987
13721.0,11673.0,0.14417299503883987
13721.0,12872.0,0.14417299503883987
10945.0,10789.0,0.1543537403569295
10945.0,9906.0,0.14417299503883987
10945.0,11268.0,0.14417299503883987
10945.0,13002.0,0.14417299503883987
10945.0,14094.0,0.14417299503883987
3476.0,5236.0,0.14470365717259445
3130.0,4884.0,0.1520398354831756
3838.0,2298.0,0.1520398354831756
3838.0,5631.0,0.14417299503883987
3838.0,5634.0,0.1520398354831756
3838.0,2963.0,0.14689445161291656
3838.0,5629.0,0.14470365717259445
3838.0,5630.0,0.14417299503883987
3838.0,9931.0,0.14417299503883987
3838.0,13022.0,0.14417299503883987
3838.0,13869.0,0.14417299503883987
5864.0,6879.0,0.34411631975249257
5864.0,6872.0,0.341920197669249
5864.0,7905.0,0.14470365717259445
5864.0,6870.0,0.17114558078136144
5864.0,7882.0,0.1520398354831756
5864.0,9928.0,0.15017504086195713
5864.0,6150.0,0.14470365717259445
8468.0,10696.0,0.13782402852406136
8760.0,12275.0,0.14417299503883987
8760.0,8753.0,0.21830163842251
8760.0,9786.0,0.21504514131165764
8760.0,9642.0,0.175143053827088
8760.0,9931.0,0.14877501936898943
8760.0,9775.0,0.14734270839356198
8760.0,9788.0,0.14734270839356198
8760.0,13869.0,0.14689445161291656
8760.0,7587.0,0.14687187378851915
8760.0,8051.0,0.1463267187972137
8760.0,10836.0,0.1463267187972137
8760.0,12655.0,0.1463267187972137
8760.0,11287.0,0.1463267187972137
8760.0,12278.0,0.1463267187972137
8760.0,14114.0,0.1463267187972137
8760.0,9779.0,0.14547196148941585
8760.0,6642.0,0.14470365717259445
8760.0,11993.0,0.14470365717259445
8760.0,14877.0,0.14470365717259445
8760.0,16947.0,0.14470365717259445
8760.0,17979.0,0.14470365717259445
8760.0,4891.0,0.14417299503883987
8760.0,6031.0,0.14417299503883987
8760.0,6636.0,0.14417299503883987
8760.0,9105.0,0.14417299503883987
8760.0,13196.0,0.14417299503883987
10065.0,10972.0,0.3544391350531301
10065.0,11106.0,0.21816794727564442
10065.0,11268.0,0.1611438186466589
10065.0,8916.0,0.14689445161291656
10065.0,7864.0,0.14417299503883987
11968.0,9931.0,0.3794746022043133
11968.0,10823.0,0.35326257230900626
11968.0,15376.0,0.26240123197739035
11968.0,9777.0,0.14417299503883987
11968.0,13863.0,0.14417299503883987
11968.0,6498.0,0.10690980271909628
11968.0,15374.0,0.21816794727564442
11968.0,17351.0,0.21578840557095635
11968.0,12759.0,0.20070179596585846
11968.0,10800.0,0.1931283329833244
11968.0,12636.0,0.18506668686387068
11968.0,9786.0,0.18220663310879529
11968.0,7301.0,0.1750886744096105
11968.0,9642.0,0.16635055858687983
11968.0,12761.0,0.16393816858384483
11968.0,14756.0,0.1511612126396407
11968.0,13714.0,0.1508320047101513
11968.0,12105.0,0.15059347982393786
11968.0,10987.0,0.14938545111645005
11968.0,11287.0,0.14936883390557734
11968.0,14877.0,0.14734270839356198
11968.0,12278.0,0.1463267187972137
11968.0,14114.0,0.1463267187972137
11968.0,15582.0,0.14547196148941585
11968.0,16947.0,0.14547196148941585
11968.0,13196.0,0.14470365717259445
11968.0,4891.0,0.14417299503883987
11968.0,6031.0,0.14417299503883987
11968.0,9105.0,0.14417299503883987
11968.0,12275.0,0.14417299503883987
11968.0,13866.0,0.14417299503883987
1683.0,2393.0,0.14689445161291656
1683.0,3057.0,0.14417299503883987
1683.0,7322.0,0.14417299503883987
6118.0,6849.0,0.1672203959977768
6118.0,4245.0,0.1384279522860685
6118.0,8168.0,0.14417299503883987
7303.0,8466.0,0.14239063625055548
7303.0,6273.0,0.08052759465295775
7572.0,7889.0,0.13782402852406136
3492.0,3652.0,0.14644073974059976
2394.0,3141.0,0.14689445161291656
